year,pid,age,sex,marstat,educ,inctot,k6sum,outcome,label_outcome,label_sex,label_education
2021,103,28,1,50,201,12000,0,0,No,Male,High school graduate
2021,102,41,2,50,501,600,8,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,62,2,30,201,12564,3,0,No,Female,High school graduate
2021,101,27,1,50,504,160092,0,0,No,Male,Other degree
2021,102,32,2,50,400,51000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,59,2,40,400,94770,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,62,1,10,501,50000,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,44,2,30,301,64900,0,0,No,Female,"Some college, no degree"
2021,104,19,1,50,113,15600,0,0,No,Male,Grade 9
2021,101,38,1,10,115,2500,1,0,No,Male,Grade 11
2021,101,81,1,20,400,120854,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,43,2,50,115,8976,18,1,Yes,Female,Grade 11
2021,103,61,2,10,501,71069,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,64,2,20,201,116000,2,0,No,Female,High school graduate
2021,102,50,2,40,115,40000,2,0,No,Female,Grade 11
2021,103,23,2,50,301,20000,4,0,No,Female,"Some college, no degree"
2021,101,62,1,10,201,51244,1,0,No,Male,High school graduate
2021,102,49,2,10,501,56598,7,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,54,2,30,400,21600,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,68,2,50,504,51498,5,0,No,Female,Other degree
2021,101,40,1,10,504,84968,0,0,No,Male,Other degree
2021,102,40,2,10,400,121011,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,81,2,30,201,5616,4,0,No,Female,High school graduate
2021,101,65,2,10,114,13000,2,0,No,Female,Grade 10
2021,101,85,2,20,201,74295,6,0,No,Female,High school graduate
2021,102,48,2,10,400,137800,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,58,2,50,501,31610,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,65,1,10,400,85010,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,73,1,10,400,49942,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,72,2,10,301,134942,1,0,No,Female,"Some college, no degree"
2021,102,32,1,10,201,51000,0,0,No,Male,High school graduate
2021,101,42,2,50,400,24010,6,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,45,1,50,501,85000,4,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,85,1,20,201,23700,0,0,No,Male,High school graduate
2021,101,78,2,20,109,10080,4,0,No,Female,Grade 6
2021,101,85,1,20,400,40000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,41,2,50,400,28000,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,55,2,30,504,21108,0,0,No,Female,Other degree
2021,101,33,1,10,301,60000,0,0,No,Male,"Some college, no degree"
2021,101,58,2,30,201,62000,0,0,No,Female,High school graduate
2021,101,47,1,10,301,49000,0,0,No,Male,"Some college, no degree"
2021,101,55,2,10,201,11934,4,0,No,Female,High school graduate
2021,102,66,1,10,201,11934,3,0,No,Male,High school graduate
2021,101,73,2,20,400,49035,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,60,2,10,400,180000,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,67,1,30,114,46617,2,0,No,Male,Grade 10
2021,102,39,1,10,400,108160,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,71,2,10,503,12000,2,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,70,1,10,400,101000,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,2,10,202,14040,10,0,No,Female,GED or equivalent
2021,102,74,1,10,201,14040,0,0,No,Male,High school graduate
2021,101,49,1,10,202,71129,2,0,No,Male,GED or equivalent
2021,101,75,1,10,201,22800,0,0,No,Male,High school graduate
2021,101,69,2,20,400,70324,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,71,1,10,201,22000,0,0,No,Male,High school graduate
2021,101,30,1,10,201,123500,0,0,No,Male,High school graduate
2021,102,27,2,10,301,8500,0,0,No,Female,"Some college, no degree"
2021,101,42,1,10,201,30992,0,0,No,Male,High school graduate
2021,101,56,2,30,116,8854,1,0,No,Female,"12th grade, no diploma"
2021,103,24,2,50,116,5000,0,0,No,Female,"12th grade, no diploma"
2021,101,36,1,50,504,60000,0,0,No,Male,Other degree
2021,101,32,2,10,400,10000,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,42,1,10,201,10000,5,0,No,Male,High school graduate
2021,101,44,2,10,113,11535,0,0,No,Female,Grade 9
2021,102,40,1,10,110,7500,0,0,No,Male,Grade 7
2021,104,46,2,40,301,25013,0,0,No,Female,"Some college, no degree"
2021,101,64,2,50,115,12000,0,0,No,Female,Grade 11
2021,102,40,1,50,201,21000,0,0,No,Male,High school graduate
2021,101,48,2,50,501,115200,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,70,1,10,501,178411,1,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,69,2,10,504,112886,3,0,No,Female,Other degree
2021,101,37,2,10,501,98280,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,65,2,50,202,4800,24,1,Yes,Female,GED or equivalent
2021,101,81,1,20,202,33600,0,0,No,Male,GED or equivalent
2021,102,44,1,10,501,160000,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,103,18,1,50,111,6000,3,0,No,Male,Grade 8
2021,103,34,2,50,301,18000,1,0,No,Female,"Some college, no degree"
2021,108,67,1,30,504,37800,12,0,No,Male,Other degree
2021,101,76,1,10,400,43940,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,67,2,50,504,25100,1,0,No,Female,Other degree
2021,101,44,1,50,400,160000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,82,2,20,201,24000,0,0,No,Female,High school graduate
2021,101,56,1,40,201,14298,12,0,No,Male,High school graduate
2021,101,61,2,50,504,22025,1,0,No,Female,Other degree
2021,101,70,2,40,400,38400,12,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,49,1,50,116,32240,6,0,No,Male,"12th grade, no diploma"
2021,102,44,2,50,113,32240,2,0,No,Female,Grade 9
2021,101,66,1,30,201,63000,0,0,No,Male,High school graduate
2021,101,65,2,30,201,53452,1,0,No,Female,High school graduate
2021,101,46,2,10,201,28245,9,0,No,Female,High school graduate
2021,102,42,1,10,201,6276,7,0,No,Male,High school graduate
2021,101,37,1,50,504,80000,1,0,No,Male,Other degree
2021,101,56,2,40,201,10908,19,1,Yes,Female,High school graduate
2021,101,31,1,50,400,100000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,81,2,10,400,7200,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,78,1,10,503,7200,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,85,2,20,201,38000,0,0,No,Female,High school graduate
2021,101,70,1,20,201,15000,13,1,Yes,Male,High school graduate
2021,101,59,1,50,400,31250,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,82,1,20,114,18240,0,0,No,Male,Grade 10
2021,102,31,2,50,301,29856,0,0,No,Female,"Some college, no degree"
2021,101,71,2,30,201,35962,2,0,No,Female,High school graduate
2021,101,63,1,20,301,21600,0,0,No,Male,"Some college, no degree"
2021,101,56,1,50,202,9528,5,0,No,Male,GED or equivalent
2021,102,55,2,50,113,16200,4,0,No,Female,Grade 9
2021,102,59,2,20,201,29120,0,0,No,Female,High school graduate
2021,103,38,1,30,201,35194,0,0,No,Male,High school graduate
2021,102,29,2,50,201,19136,3,0,No,Female,High school graduate
2021,103,29,2,50,504,23800,1,0,No,Female,Other degree
2021,101,29,1,50,400,37000,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,43,2,50,301,69891,10,0,No,Female,"Some college, no degree"
2021,101,30,1,50,400,30000,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,28,2,50,400,26000,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,39,1,50,201,43680,0,0,No,Male,High school graduate
2021,103,63,2,20,201,8000,6,0,No,Female,High school graduate
2021,101,52,2,30,504,32732,3,0,No,Female,Other degree
2021,101,85,2,20,113,15605,1,0,No,Female,Grade 9
2021,101,74,2,20,201,15984,3,0,No,Female,High school graduate
2021,101,84,2,20,301,16905,0,0,No,Female,"Some college, no degree"
2021,101,59,1,10,115,85945,2,0,No,Male,Grade 11
2021,102,60,2,10,201,78150,2,0,No,Female,High school graduate
2021,101,47,2,50,501,257474,6,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,75,1,30,301,29400,0,0,No,Male,"Some college, no degree"
2021,101,71,2,10,201,29600,0,0,No,Female,High school graduate
2021,102,72,1,10,504,45349,3,0,No,Male,Other degree
2021,101,57,2,30,501,63000,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,26,1,50,504,20000,4,0,No,Male,Other degree
2021,201,31,2,10,400,1000,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,74,1,10,400,67000,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,70,2,10,201,3000,3,0,No,Female,High school graduate
2021,102,33,1,30,504,25405,4,0,No,Male,Other degree
2021,101,46,1,10,114,100000,0,0,No,Male,Grade 10
2021,102,53,2,10,202,45000,0,0,No,Female,GED or equivalent
2021,101,61,2,20,202,8708,6,0,No,Female,GED or equivalent
2021,105,21,1,50,115,25000,2,0,No,Male,Grade 11
2021,101,72,2,30,301,41240,10,0,No,Female,"Some college, no degree"
2021,101,46,1,50,400,94000,1,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,53,2,50,400,88022,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,1,10,111,17000,0,0,No,Male,Grade 8
2021,102,41,2,10,109,7000,1,0,No,Female,Grade 6
2021,101,62,2,10,504,71870,4,0,No,Female,Other degree
2021,102,65,1,10,201,6870,3,0,No,Male,High school graduate
2021,101,29,1,50,201,28000,0,0,No,Male,High school graduate
2021,101,64,2,30,201,9000,2,0,No,Female,High school graduate
2021,101,66,1,40,201,35360,0,0,No,Male,High school graduate
2021,101,44,2,50,400,44608,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,23,2,50,301,7760,1,0,No,Female,"Some college, no degree"
2021,101,41,1,50,301,64020,6,0,No,Male,"Some college, no degree"
2021,101,57,1,30,201,71000,4,0,No,Male,High school graduate
2021,101,55,1,30,301,47235,0,0,No,Male,"Some college, no degree"
2021,102,24,1,50,301,25050,8,0,No,Male,"Some college, no degree"
2021,101,41,1,10,400,264230,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,30,1,50,400,86828,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,79,1,30,504,69600,0,0,No,Male,Other degree
2021,101,43,1,10,400,143015,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,41,2,10,400,53015,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,78,2,50,501,60012,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,69,2,10,201,50000,0,0,No,Female,High school graduate
2021,105,22,1,50,114,35360,0,0,No,Male,Grade 10
2021,101,62,2,30,201,63500,0,0,No,Female,High school graduate
2021,101,29,1,10,201,26000,0,0,No,Male,High school graduate
2021,101,50,1,30,201,39000,0,0,No,Male,High school graduate
2021,101,69,2,20,114,17484,0,0,No,Female,Grade 10
2021,101,85,1,10,110,32580,1,0,No,Male,Grade 7
2021,101,77,2,20,301,26088,0,0,No,Female,"Some college, no degree"
2021,101,38,1,50,201,45000,3,0,No,Male,High school graduate
2021,101,56,1,10,201,34000,0,0,No,Male,High school graduate
2021,102,56,2,10,201,6000,0,0,No,Female,High school graduate
2021,102,51,2,10,504,98550,4,0,No,Female,Other degree
2021,101,39,1,50,202,7000,1,0,No,Male,GED or equivalent
2021,103,32,2,50,201,17000,0,0,No,Female,High school graduate
2021,101,23,1,50,504,30300,1,0,No,Male,Other degree
2021,101,55,2,50,114,33000,0,0,No,Female,Grade 10
2021,101,35,2,50,201,21000,0,0,No,Female,High school graduate
2021,102,46,1,50,201,15000,0,0,No,Male,High school graduate
2021,103,63,1,30,114,17500,3,0,No,Male,Grade 10
2021,101,59,1,10,202,60008,1,0,No,Male,GED or equivalent
2021,102,58,2,10,301,47996,0,0,No,Female,"Some college, no degree"
2021,101,70,2,20,201,24000,0,0,No,Female,High school graduate
2021,104,19,1,50,113,3500,0,0,No,Male,Grade 9
2021,101,50,1,30,504,18000,0,0,No,Male,Other degree
2021,101,65,2,30,301,36000,18,1,Yes,Female,"Some college, no degree"
2021,101,61,2,50,201,14566,1,0,No,Female,High school graduate
2021,101,70,2,20,504,49200,0,0,No,Female,Other degree
2021,101,67,2,50,201,34694,3,0,No,Female,High school graduate
2021,101,42,1,10,400,264230,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,51,1,10,504,7452,21,1,Yes,Male,Other degree
2021,102,45,2,10,201,8400,17,1,Yes,Female,High school graduate
2021,101,44,2,10,301,8892,0,0,No,Female,"Some college, no degree"
2021,103,24,1,50,201,46000,0,0,No,Male,High school graduate
2021,104,22,2,50,201,1000,0,0,No,Female,High school graduate
2021,105,19,2,50,111,26000,0,0,No,Female,Grade 8
2021,101,66,2,30,301,3800,14,1,Yes,Female,"Some college, no degree"
2021,101,63,1,10,201,77722,0,0,No,Male,High school graduate
2021,102,69,2,10,201,36417,0,0,No,Female,High school graduate
2021,103,40,2,50,501,57000,5,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,73,2,20,114,169061,0,0,No,Female,Grade 10
2021,101,62,1,10,201,24024,4,0,No,Male,High school graduate
2021,101,37,2,50,400,77910,8,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,28,1,10,400,94088,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,104,30,2,10,400,200,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,53,1,50,504,20000,11,0,No,Male,Other degree
2021,101,75,1,20,301,36255,0,0,No,Male,"Some college, no degree"
2021,101,74,2,20,504,28346,0,0,No,Female,Other degree
2021,101,39,1,10,400,65286,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,38,2,10,501,65000,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,27,2,50,400,35000,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,75,2,20,201,22800,0,0,No,Female,High school graduate
2021,101,65,2,20,400,25292,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,46,2,50,503,287896,16,1,Yes,Female,"Doctoral degree (PhD, EdD)"
2021,101,75,1,10,202,12300,11,0,No,Male,GED or equivalent
2021,102,74,2,10,115,12300,8,0,No,Female,Grade 11
2021,101,74,2,30,400,56500,9,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,1,10,504,76279,2,0,No,Male,Other degree
2021,102,58,2,10,501,80971,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,37,2,50,201,32000,0,0,No,Female,High school graduate
2021,101,47,1,40,301,55000,6,0,No,Male,"Some college, no degree"
2021,101,65,1,10,301,20482,0,0,No,Male,"Some college, no degree"
2021,102,64,2,10,504,20482,0,0,No,Female,Other degree
2021,101,73,2,30,111,9768,7,0,No,Female,Grade 8
2021,101,70,2,30,504,12792,1,0,No,Female,Other degree
2021,102,71,2,10,501,83193,0,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,54,2,50,504,99602,0,0,No,Female,Other degree
2021,101,66,1,10,201,17496,0,0,No,Male,High school graduate
2021,102,76,2,10,301,45096,1,0,No,Female,"Some college, no degree"
2021,101,79,1,10,400,14137,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,77,2,10,400,14137,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,65,1,10,504,35000,0,0,No,Male,Other degree
2021,102,65,2,10,504,35000,0,0,No,Female,Other degree
2021,101,44,1,10,501,150000,2,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,61,2,10,504,40000,2,0,No,Female,Other degree
2021,102,66,1,10,201,70000,2,0,No,Male,High school graduate
2021,101,54,2,50,400,50005,1,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,2,30,504,49810,2,0,No,Female,Other degree
2021,101,61,1,10,202,32343,21,1,Yes,Male,GED or equivalent
2021,101,53,2,10,113,75287,3,0,No,Female,Grade 9
2021,102,51,1,10,109,68527,1,0,No,Male,Grade 6
2021,105,22,2,50,201,20000,1,0,No,Female,High school graduate
2021,102,73,2,10,501,45000,6,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,50,2,30,504,15764,2,0,No,Female,Other degree
2021,101,38,2,50,202,35000,0,0,No,Female,GED or equivalent
2021,101,75,1,10,114,14002,5,0,No,Male,Grade 10
2021,103,70,2,10,301,14002,3,0,No,Female,"Some college, no degree"
2021,101,27,2,10,504,167000,2,0,No,Female,Other degree
2021,201,29,2,10,400,48981,11,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,71,2,10,501,49514,1,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,36,1,50,400,72000,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,37,2,50,400,83000,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,52,1,30,504,64000,4,0,No,Male,Other degree
2021,101,75,2,10,503,36500,5,0,No,Female,"Doctoral degree (PhD, EdD)"
2021,102,74,1,10,503,36500,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,101,38,1,50,400,150010,5,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,1,30,201,48000,0,0,No,Male,High school graduate
2021,101,61,2,20,301,16800,2,0,No,Female,"Some college, no degree"
2021,102,39,1,50,109,52000,0,0,No,Male,Grade 6
2021,101,72,2,30,202,21000,1,0,No,Female,GED or equivalent
2021,102,43,1,50,400,177233,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,10,501,14978,2,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,102,55,1,10,400,262749,3,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,59,2,50,201,36244,1,0,No,Female,High school graduate
2021,101,75,2,20,201,30198,0,0,No,Female,High school graduate
2021,101,62,2,10,301,41600,2,0,No,Female,"Some college, no degree"
2021,102,71,1,10,301,43290,1,0,No,Male,"Some college, no degree"
2021,101,72,2,20,501,88394,5,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,73,2,30,301,76193,2,0,No,Female,"Some college, no degree"
2021,101,54,1,50,201,108368,16,1,Yes,Male,High school graduate
2021,102,52,2,10,301,87000,0,0,No,Female,"Some college, no degree"
2021,103,22,1,50,301,60000,0,0,No,Male,"Some college, no degree"
2021,101,66,2,30,400,25000,5,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,65,1,10,107,6885,2,0,No,Male,Grade 4
2021,103,26,2,50,201,29120,1,0,No,Female,High school graduate
2021,101,54,1,50,301,9960,15,1,Yes,Male,"Some college, no degree"
2021,101,71,1,20,301,33468,0,0,No,Male,"Some college, no degree"
2021,101,77,2,40,201,3648,5,0,No,Female,High school graduate
2021,101,69,1,10,400,31280,0,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,66,2,10,301,36000,5,0,No,Female,"Some college, no degree"
2021,101,47,2,10,400,11008,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,49,1,10,504,42008,2,0,No,Male,Other degree
2021,101,61,2,10,504,45864,1,0,No,Female,Other degree
2021,101,33,1,10,400,74733,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,33,2,10,400,74733,3,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,71,2,10,201,14550,1,0,No,Female,High school graduate
2021,102,72,1,10,201,14550,0,0,No,Male,High school graduate
2021,101,65,1,50,201,13800,7,0,No,Male,High school graduate
2021,101,53,1,30,504,48528,5,0,No,Male,Other degree
2021,101,39,2,10,504,53672,0,0,No,Female,Other degree
2021,102,42,1,10,504,90280,7,0,No,Male,Other degree
2021,101,65,1,10,501,53873,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,102,63,2,10,301,51652,1,0,No,Female,"Some college, no degree"
2021,101,29,1,10,201,87750,0,0,No,Male,High school graduate
2021,101,65,2,20,115,12000,3,0,No,Female,Grade 11
2021,101,57,1,30,400,62420,4,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,50,2,30,201,9600,9,0,No,Female,High school graduate
2021,101,37,1,10,201,105000,2,0,No,Male,High school graduate
2021,102,44,2,10,115,6590,2,0,No,Female,Grade 11
2021,101,68,1,10,504,70050,1,0,No,Male,Other degree
2021,102,57,2,10,400,42050,2,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,72,1,30,202,87076,2,0,No,Male,GED or equivalent
2021,101,33,1,50,301,22938,5,0,No,Male,"Some college, no degree"
2021,101,73,2,30,201,15000,3,0,No,Female,High school graduate
2021,101,76,1,50,201,17760,0,0,No,Male,High school graduate
2021,102,57,2,50,115,13560,1,0,No,Female,Grade 11
2021,102,46,1,30,115,50000,0,0,No,Male,Grade 11
2021,101,68,1,20,201,24571,1,0,No,Male,High school graduate
2021,102,40,2,50,201,16000,2,0,No,Female,High school graduate
2021,102,55,2,30,504,15360,15,1,Yes,Female,Other degree
2021,101,55,1,30,201,33320,1,0,No,Male,High school graduate
2021,102,51,2,30,113,4224,8,0,No,Female,Grade 9
2021,102,35,1,50,202,51168,0,0,No,Male,GED or equivalent
2021,101,46,2,50,202,27000,0,0,No,Female,GED or equivalent
2021,102,18,2,50,111,3000,0,0,No,Female,Grade 8
2021,101,85,2,20,400,19363,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,63,1,40,201,12000,3,0,No,Male,High school graduate
2021,103,69,2,30,202,96617,3,0,No,Female,GED or equivalent
2021,101,32,2,50,301,19100,0,0,No,Female,"Some college, no degree"
2021,101,53,1,10,109,21840,0,0,No,Male,Grade 6
2021,101,46,2,50,501,61455,4,0,No,Female,"Master's degree (MA,MS,Med,MBA)"
2021,101,56,2,50,201,9360,13,1,Yes,Female,High school graduate
2021,101,53,1,50,104,31200,0,0,No,Male,Grade 1
2021,101,23,2,50,201,10000,0,0,No,Female,High school graduate
2021,101,35,2,10,201,105000,5,0,No,Female,High school graduate
2021,102,34,1,10,201,145000,5,0,No,Male,High school graduate
2021,101,36,1,10,501,155064,0,0,No,Male,"Master's degree (MA,MS,Med,MBA)"
2021,101,70,1,10,106,17900,17,1,Yes,Male,Grade 3
2021,102,66,2,10,108,900,12,0,No,Female,Grade 5
2021,103,39,2,50,504,19248,16,1,Yes,Female,Other degree
2021,101,40,2,50,201,9528,9,0,No,Female,High school graduate
2021,103,19,2,50,109,47090,2,0,No,Female,Grade 6
2021,104,18,2,50,108,15540,5,0,No,Female,Grade 5
2021,101,28,1,50,301,40643,0,0,No,Male,"Some college, no degree"
2021,102,26,1,10,400,25000,2,0,No,Male,"Bachelor's degree (BA,AB,BS,BBA)"
2021,103,48,2,50,202,15000,1,0,No,Female,GED or equivalent
2021,101,85,2,20,201,49580,4,0,No,Female,High school graduate
2021,101,85,1,20,503,72286,0,0,No,Male,"Doctoral degree (PhD, EdD)"
2021,105,26,1,50,301,75000,1,0,No,Male,"Some college, no degree"
2021,101,39,2,20,400,47385,4,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,101,66,1,50,201,6720,4,0,No,Male,High school graduate
2021,102,65,1,50,202,4181,0,0,No,Male,GED or equivalent
2021,101,42,1,10,201,80000,0,0,No,Male,High school graduate
2021,101,46,2,20,400,28962,0,0,No,Female,"Bachelor's degree (BA,AB,BS,BBA)"
2021,102,22,2,50,201,12000,5,0,No,Female,High school graduate
